DIA,TMP,RH,PM10
10.0,17.904,42.391,43.913
11.0,18.727,37.864,50.136
12.0,18.991,38.043,44.783
13.0,19.409,34.739,46.478
14.0,19.017,20.0,32.696
15.0,18.783,19.087,35.043
16.0,18.191,23.522,40.174
17.0,18.061,31.087,46.391
18.0,16.317,44.478,49.348
19.0,14.813,61.478,47.304
20.0,12.696,72.739,40.087
21.0,13.552,60.174,22.087
22.0,11.835,75.522,24.391
23.0,13.291,65.043,31.087
24.0,15.087,50.435,18.783
25.0,16.004,32.087,19.0
26.0,16.643,42.826,27.696
27.0,18.087,23.522,28.174
28.0,19.273,23.636,38.273
29.0,19.4,29.6,26.8
4.0,19.039,42.348,69.87
5.0,18.039,53.87,51.13
6.0,19.521,35.632,33.421
7.0,19.622,24.435,30.13
8.0,17.878,47.826,29.957
9.0,17.27,58.391,37.217
10.0,17.0,57.478,37.696
11.0,15.435,69.043,40.652
12.0,15.243,69.217,32.174
13.0,15.352,56.304,34.826
14.0,14.861,65.174,43.957
15.0,14.538,75.308,45.769
16.0,15.836,58.727,22.591
17.0,15.8,57.609,30.0
18.0,16.895,57.762,37.095
19.0,17.822,51.087,41.304
20.0,19.062,42.048,43.286
21.0,18.67,55.261,46.13
22.0,19.152,54.174,35.522
23.0,17.37,59.696,28.174
24.0,18.426,52.957,36.957
25.0,19.565,45.696,34.478
26.0,16.07,67.565,38.478
27.0,16.096,64.87,37.652
28.0,17.33,56.913,31.043
29.0,17.135,60.087,22.217
30.0,17.065,59.826,39.13
31.0,16.843,59.478,31.826
1.0,16.126,64.609,37.043
2.0,15.143,69.13,26.783
3.0,15.339,65.261,49.261
4.0,14.691,59.304,25.0
5.0,13.243,70.087,25.522
6.0,13.167,75.556,34.778
7.0,13.82,72.8,34.0
8.0,15.004,61.913,35.261
9.0,15.591,61.609,34.826
10.0,13.9,71.125,31.625
11.0,15.385,74.846,36.923
12.0,14.904,77.043,24.0
13.0,15.27,73.565,22.522
14.0,15.278,71.565,32.261
15.0,16.519,63.381,10.238
16.0,15.759,66.091,19.773
17.0,16.17,64.0,27.609
18.0,15.552,62.435,27.739
19.0,14.143,68.696,16.609
20.0,13.357,82.565,12.174
21.0,13.67,80.304,13.217
22.0,14.122,69.478,22.913
23.0,13.987,69.13,29.609
24.0,14.218,71.0,33.588
25.0,14.209,80.087,29.174
26.0,14.274,81.87,16.652
27.0,14.581,78.476,20.0
28.0,14.33,71.739,16.826
29.0,13.717,75.217,21.087
30.0,14.0,75.043,23.304
1.0,13.665,82.261,21.0
2.0,14.918,73.773,20.773
3.0,15.473,63.955,18.227
4.0,14.7,69.5,28.364
5.0,14.387,71.174,15.826
6.0,13.883,76.087,21.478
7.0,14.726,72.391,27.478
8.0,15.948,65.783,34.957
9.0,16.257,62.087,28.522
10.0,15.026,69.435,31.826
11.0,13.432,84.421,16.789
12.0,13.139,81.913,22.913
13.0,13.452,77.043,24.87
14.0,13.845,76.364,24.273
15.0,14.674,58.348,56.783
16.0,13.678,72.478,36.391
17.0,13.495,75.045,18.682
18.0,14.25,75.455,19.136
19.0,13.77,74.739,15.739
20.0,13.27,75.261,14.087
21.0,13.5,79.217,18.174
22.0,13.7,81.273,17.955
23.0,15.052,70.217,12.087
24.0,15.235,69.174,21.0
25.0,15.287,72.261,25.913
26.0,14.632,71.136,22.773
27.0,14.378,75.261,31.913
28.0,13.339,76.217,22.478
29.0,14.852,70.478,23.391
30.0,13.726,77.652,18.435
31.0,13.739,79.217,23.435
1.0,14.183,74.435,34.652
2.0,13.9,77.217,30.783
3.0,15.287,70.391,27.043
4.0,15.762,64.81,18.0
5.0,14.087,78.739,19.217
6.0,13.878,87.783,10.0
7.0,14.927,83.0,9.818
8.0,14.491,83.304,16.957
9.0,15.557,75.043,24.087
10.0,14.678,78.609,18.739
11.0,15.257,67.696,26.478
12.0,15.252,64.652,28.87
13.0,16.826,54.435,25.739
14.0,16.348,59.348,25.043
15.0,15.543,64.087,28.261
16.0,14.026,80.696,16.957
17.0,14.491,81.455,17.636
18.0,15.819,70.524,15.714
19.0,14.948,75.13,19.261
20.0,14.139,77.174,14.913
21.0,14.359,71.864,18.136
22.0,13.948,71.0,28.217
23.0,13.6,73.739,25.304
24.0,13.091,80.227,23.955
25.0,13.913,69.478,21.87
26.0,13.983,75.043,33.478
27.0,15.018,72.682,30.455
28.0,15.13,73.609,22.522
29.0,15.519,72.571,25.19
30.0,15.761,66.087,30.609
31.0,15.896,61.304,30.261
1.0,14.917,75.087,27.696
2.0,14.426,79.217,20.609
3.0,13.777,84.864,15.318
4.0,13.1,91.391,9.565
5.0,13.77,82.652,20.348
6.0,14.426,78.913,19.391
7.0,14.148,72.304,26.087
8.0,15.2,63.217,33.261
9.0,15.818,54.5,38.5
10.0,15.909,56.364,40.864
11.0,14.981,70.571,31.048
12.0,14.835,74.87,38.0
13.0,15.752,67.261,32.739
14.0,15.422,63.304,31.565
15.0,15.305,69.238,34.762
16.0,14.596,75.739,18.957
17.0,15.048,77.174,21.391
18.0,15.657,72.304,15.565
19.0,15.487,67.565,19.609
20.0,13.7,69.238,23.143
21.0,12.941,77.727,14.818
22.0,13.291,74.435,19.304
23.0,14.047,74.294,37.412
24.0,13.864,74.773,27.273
25.0,14.296,78.565,27.391
26.0,14.414,78.136,18.455
27.0,13.218,85.5,13.136
28.0,12.935,89.652,11.696
29.0,14.11,84.286,13.286
30.0,13.973,78.0,20.909
1.0,14.083,75.722,28.611
2.0,15.137,71.316,19.368
3.0,15.959,69.818,31.273
4.0,16.687,65.609,30.696
5.0,16.878,55.739,25.478
6.0,16.545,52.091,28.273
7.0,14.713,67.13,31.304
8.0,13.591,71.087,17.087
9.0,11.191,88.348,6.957
10.0,12.276,76.381,21.381
11.0,14.422,73.833,30.667
12.0,14.832,73.864,35.182
13.0,15.059,68.273,23.227
14.0,13.6,66.913,28.391
15.0,14.248,64.609,33.913
16.0,14.157,62.0,22.391
17.0,14.561,66.957,33.609
18.0,15.5,56.909,32.091
19.0,15.009,53.261,33.0
20.0,13.643,66.957,34.391
21.0,11.25,81.545,16.682
22.0,11.626,80.043,17.609
23.0,13.023,74.455,15.5
24.0,14.545,66.864,22.955
25.0,12.674,67.783,28.391
26.0,12.291,64.609,26.609
27.0,10.186,71.091,18.318
28.0,9.087,72.304,20.0
29.0,11.005,68.136,18.591
30.0,11.87,72.087,16.739
31.0,11.777,78.909,24.0
1.0,13.774,64.0,27.739
2.0,14.15,67.045,24.182
3.0,12.727,78.636,21.727
4.0,12.688,75.375,19.625
5.0,12.152,76.696,17.435
6.0,13.952,71.522,26.652
7.0,14.804,60.304,33.565
8.0,12.473,75.773,38.682
9.0,9.591,90.13,16.391
10.0,10.119,91.125,24.188
11.0,9.965,92.043,45.043
12.0,11.158,85.158,23.421
13.0,11.114,81.409,44.227
14.0,12.309,74.087,38.739
15.0,12.168,81.091,35.0
16.0,9.79,90.762,24.238
17.0,12.043,75.286,41.952
18.0,12.9,70.591,39.0
19.0,8.345,86.455,18.0
20.0,9.052,78.048,16.571
21.0,11.023,60.318,25.864
22.0,12.148,55.13,36.609
23.0,11.887,49.783,39.261
24.0,10.817,59.043,35.522
25.0,10.461,63.957,57.217
26.0,8.961,71.826,34.435
27.0,10.37,69.435,32.783
28.0,10.189,48.667,14.333
29.0,14.548,52.476,23.81
30.0,15.377,53.0,31.182
1.0,14.796,56.348,27.348
2.0,14.283,60.174,35.696
3.0,14.587,52.826,21.304
4.0,14.19,54.476,24.905
5.0,12.974,55.435,15.783
6.0,13.861,36.478,22.783
7.0,14.657,49.087,38.043
8.0,14.413,53.87,54.609
9.0,11.27,79.13,33.13
10.0,10.886,75.952,23.714
11.0,12.271,67.81,28.476
12.0,13.971,52.619,33.048
13.0,13.795,44.182,46.818
14.0,9.612,43.25,25.0
16.0,13.183,72.391,41.696
17.0,14.143,64.478,28.435
18.0,13.122,71.043,28.913
19.0,11.639,75.739,34.0
21.0,12.994,52.056,34.722
22.0,12.43,53.565,41.87
23.0,12.091,56.304,57.652
24.0,13.291,49.783,36.739
25.0,13.265,45.391,42.826
26.0,13.326,47.783,35.043
27.0,12.461,55.739,41.696
28.0,13.443,61.478,29.739
29.0,12.422,60.391,40.87
30.0,10.817,70.565,23.652
31.0,12.527,59.318,26.455
1.0,12.343,60.435,35.174
2.0,13.67,42.957,36.304
3.0,13.952,44.087,48.739
4.0,15.087,30.478,34.348
5.0,15.561,35.435,36.565
6.0,16.074,37.826,42.565
7.0,13.257,51.696,53.739
8.0,7.683,71.826,58.348
9.0,9.261,50.87,57.522
10.0,11.057,45.696,52.304
11.0,11.948,45.261,47.0
12.0,12.835,36.348,43.435
13.0,12.07,41.087,39.261
14.0,10.313,56.261,52.087
15.0,11.952,44.714,36.381
16.0,12.404,44.522,41.174
17.0,12.422,54.391,35.739
18.0,12.539,59.0,48.783
19.0,13.022,47.826,29.261
20.0,12.609,47.391,29.304
21.0,12.926,35.217,24.826
22.0,13.609,28.217,24.783
23.0,13.713,24.696,39.087
24.0,13.343,41.435,32.609
25.0,13.939,44.261,42.391
26.0,14.791,40.391,56.696
27.0,14.787,38.609,50.652
28.0,13.217,40.435,56.522
29.0,9.061,69.609,61.13
30.0,10.496,60.696,58.478
31.0,12.183,54.0,55.913
1.0,12.67,51.565,46.261
2.0,11.487,54.913,50.739
3.0,11.561,45.0,49.304
4.0,12.027,61.636,48.409
5.0,12.257,57.348,36.652
6.0,13.548,50.826,34.957
7.0,13.688,42.176,51.353
8.0,14.822,32.522,48.174
9.0,13.448,28.913,48.826
10.0,12.496,42.957,55.609
11.0,14.677,22.636,36.091
12.0,14.787,32.826,46.391
13.0,14.043,41.261,55.217
14.0,13.909,42.435,39.565
15.0,13.413,30.478,36.043
16.0,12.057,49.304,44.783
17.0,11.804,42.13,36.609
18.0,13.378,28.391,28.261
19.0,12.748,35.304,20.522
20.0,10.98,53.6,14.4
21.0,12.33,54.13,51.13
22.0,13.422,37.13,46.783
23.0,14.048,34.913,38.435
24.0,14.057,22.217,23.435
25.0,13.964,31.455,47.909
26.0,14.9,37.913,34.304
27.0,15.917,34.348,41.478
28.0,16.513,35.304,46.87
1.0,16.735,35.304,55.826
2.0,12.896,56.043,51.565
3.0,11.952,64.783,42.87
4.0,11.596,70.304,43.435
5.0,12.309,64.261,37.652
6.0,14.57,47.174,37.783
7.0,14.852,42.391,42.348
8.0,11.822,58.652,38.043
9.0,12.065,65.565,42.652
10.0,12.217,60.826,43.043
11.0,14.296,54.87,34.609
12.0,12.209,67.739,28.696
13.0,11.761,63.957,34.478
14.0,10.704,57.913,29.826
15.0,9.333,79.167,23.333
16.0,10.674,66.652,29.87
17.0,13.122,49.304,39.435
18.0,12.787,43.087,30.522
19.0,12.657,53.174,29.261
20.0,14.309,32.304,26.652
21.0,14.97,27.435,32.13
22.0,15.291,20.913,27.652
23.0,15.147,23.316,33.158
24.0,15.926,42.478,48.522
25.0,15.374,46.435,31.826
26.0,14.509,52.87,28.522
27.0,15.47,43.565,29.217
28.0,16.861,35.522,24.609
29.0,16.696,24.565,28.13
30.0,16.9,20.217,27.435
31.0,16.17,28.217,39.739
1.0,17.126,23.174,31.87
2.0,16.5,27.087,34.696
3.0,16.552,15.478,33.087
4.0,13.512,18.125,27.25
11.0,15.287,47.478,45.696
12.0,13.665,48.652,29.783
13.0,13.17,56.913,31.478
14.0,13.873,59.864,32.727
16.0,14.076,54.235,23.471
17.0,12.11,63.95,29.05
18.0,10.183,71.304,33.348
19.0,12.152,53.261,31.391
20.0,13.652,50.13,35.261
21.0,14.987,51.348,40.348
22.0,16.813,39.174,35.913
23.0,13.535,50.826,27.696
24.0,15.9,49.652,45.261
25.0,16.509,36.043,50.478
26.0,17.713,23.609,41.739
27.0,17.813,26.478,57.609
28.0,19.291,22.565,37.826
29.0,19.583,21.696,46.522
30.0,20.052,18.043,33.522
1.0,18.139,30.696,60.478
2.0,17.213,42.174,60.565
3.0,17.043,44.957,64.739
4.0,14.804,62.174,57.739
5.0,14.478,57.565,36.913
6.0,15.909,46.522,36.696
7.0,16.255,53.864,39.727
8.0,15.739,63.0,45.739
9.0,16.078,58.609,49.304
10.0,17.104,52.652,48.957
11.0,16.93,53.13,40.739
12.0,16.352,52.783,32.783
13.0,15.448,61.0,28.304
14.0,16.533,58.952,45.571
15.0,18.348,53.0,44.391
16.0,19.361,52.304,47.304
17.0,19.813,50.565,48.565
18.0,19.439,51.522,52.217
19.0,19.713,48.304,55.304
20.0,19.648,41.739,43.783
21.0,18.757,50.435,47.739
22.0,19.113,52.043,44.391
23.0,20.639,44.348,44.478
24.0,17.874,63.217,53.957
25.0,16.191,63.522,28.261
26.0,19.013,41.826,35.696
27.0,17.883,53.0,39.0
28.0,17.478,58.739,37.957
29.0,16.4,58.75,32.188
11.0,17.182,57.5,18.5
12.0,17.491,54.739,29.609
13.0,15.643,66.043,31.043
14.0,14.786,79.227,14.227
15.0,15.748,66.087,16.043
16.0,17.022,57.043,24.217
17.0,17.578,47.087,25.217
18.0,17.396,45.652,25.826
19.0,16.339,50.087,22.043
20.0,14.948,49.391,20.913
21.0,16.017,48.478,24.957
22.0,18.178,49.435,32.826
23.0,18.926,35.0,31.565
24.0,15.704,62.217,25.435
25.0,14.278,73.913,18.13
26.0,13.996,78.261,15.652
27.0,14.417,74.217,15.957
28.0,13.957,80.087,17.826
29.0,13.874,82.368,23.526
30.0,14.443,76.652,17.348
1.0,13.23,82.65,20.8
2.0,14.178,76.565,14.174
3.0,13.814,78.636,19.682
4.0,13.345,78.318,21.455
5.0,13.691,71.636,21.273
6.0,13.278,72.13,19.174
7.0,12.939,79.043,13.783
8.0,13.195,85.591,12.045
9.0,12.717,86.348,11.783
10.0,13.017,84.348,20.652
11.0,13.122,84.217,19.348
12.0,13.27,81.0,20.913
13.0,14.422,72.739,26.696
14.0,14.913,65.087,33.87
15.0,15.143,61.0,28.913
16.0,15.013,63.522,21.391
17.0,14.991,63.826,29.478
18.0,14.209,69.261,31.043
19.0,14.347,74.263,23.895
20.0,14.13,73.913,26.174
21.0,14.357,72.762,25.619
22.0,13.987,73.0,24.304
23.0,13.0,78.348,19.043
24.0,13.143,78.524,21.667
25.0,13.1,79.913,22.739
26.0,13.491,75.478,19.304
27.0,13.97,75.13,26.652
28.0,14.6,66.174,28.696
29.0,16.217,57.391,25.652
30.0,16.67,56.304,23.304
31.0,16.586,50.364,21.545
1.0,16.009,61.696,28.391
2.0,16.3,69.261,23.609
3.0,15.378,72.435,21.304
4.0,14.75,75.6,23.0
5.0,15.943,70.261,26.87
6.0,16.948,59.0,11.087
7.0,17.661,58.304,25.435
8.0,16.526,59.652,27.435
9.0,14.094,67.556,26.556
10.0,12.847,86.941,6.059
11.0,14.329,75.571,20.524
12.0,14.609,72.261,21.0
13.0,15.365,69.217,18.696
14.0,15.277,66.545,15.545
15.0,16.457,62.87,29.13
16.0,16.391,65.304,16.783
17.0,15.213,69.348,22.391
18.0,16.383,68.444,24.444
19.0,15.109,64.87,34.435
20.0,16.03,52.522,35.652
21.0,16.364,45.227,36.045
22.0,15.636,43.955,21.227
23.0,12.69,68.238,22.333
24.0,11.717,73.174,18.087
25.0,9.0,72.136,21.136
26.0,12.652,61.304,42.826
27.0,14.378,45.304,35.609
28.0,12.852,62.478,28.739
29.0,13.839,63.87,26.783
30.0,13.991,65.87,31.913
31.0,14.583,67.87,36.913
1.0,15.043,67.522,38.913
2.0,16.781,56.762,38.19
3.0,16.018,40.364,23.455
4.0,14.691,34.227,20.273
5.0,14.557,39.957,24.391
6.0,15.464,35.636,40.0
7.0,15.7,24.739,30.261
8.0,16.035,28.478,27.652
9.0,12.983,56.913,46.826
10.0,13.035,66.435,39.478
11.0,13.496,65.391,30.0
12.0,13.035,65.391,26.174
13.0,11.817,59.391,21.304
14.0,11.941,63.273,20.227
15.0,12.743,50.652,37.174
16.0,12.822,35.565,29.739
17.0,13.391,43.455,40.273
18.0,14.435,24.087,29.13
19.0,11.31,63.571,19.238
20.0,12.632,55.864,31.636
21.0,13.678,48.739,33.435
22.0,10.391,51.773,36.591
23.0,9.283,51.522,46.261
24.0,10.617,50.13,47.522
25.0,12.622,36.217,42.826
26.0,11.091,35.478,20.043
27.0,9.971,49.0,34.19
28.0,11.6,42.609,48.478
29.0,12.235,34.739,39.783
30.0,10.196,53.13,47.304
1.0,9.991,36.826,52.957
2.0,10.587,54.652,69.217
3.0,11.143,55.0,54.522
4.0,13.739,43.478,45.087
5.0,14.53,38.652,46.826
6.0,13.491,37.043,41.478
7.0,13.513,49.0,30.783
8.0,11.667,48.714,26.952
9.0,6.822,54.435,35.348
10.0,6.891,33.652,34.087
11.0,8.874,23.609,52.435
12.0,10.522,24.391,57.217
13.0,10.674,36.304,60.652
14.0,13.304,31.261,50.87
15.0,13.509,32.318,31.045
16.0,12.683,55.174,22.913
17.0,12.605,55.091,33.682
18.0,13.417,53.391,44.522
19.0,13.109,55.174,47.087
20.0,13.896,45.826,45.739
21.0,14.065,40.565,39.174
22.0,14.065,36.87,36.0
23.0,12.478,52.043,48.913
24.0,13.126,45.652,44.261
25.0,11.07,47.783,50.652
26.0,12.37,44.087,33.565
27.0,12.248,44.261,37.478
28.0,10.883,53.13,45.87
29.0,10.726,58.87,46.0
30.0,11.509,52.435,35.783
31.0,11.957,48.043,48.522
1.0,9.639,60.478,52.565
2.0,10.522,59.391,40.565
3.0,11.817,55.435,46.478
4.0,11.417,59.565,58.913
5.0,13.03,54.043,45.13
6.0,11.374,50.043,41.826
7.0,11.961,44.522,37.217
8.0,11.835,44.391,44.174
9.0,11.682,27.682,37.909
10.0,13.418,31.591,49.045
11.0,13.548,41.087,46.391
12.0,10.509,46.913,37.565
13.0,10.461,31.087,36.739
14.0,6.748,45.87,33.565
15.0,9.086,33.143,57.524
16.0,9.513,35.826,42.043
17.0,8.304,52.696,50.957
18.0,8.565,57.087,49.217
19.0,10.383,41.0,40.556
20.0,11.365,38.0,26.565
21.0,13.257,42.81,24.048
22.0,13.765,44.522,32.043
23.0,11.835,62.391,51.478
24.0,9.761,73.957,38.261
25.0,8.339,77.043,27.348
26.0,10.504,66.217,44.0
27.0,11.257,58.826,28.478
28.0,8.687,77.435,18.478
29.0,6.438,83.923,7.385
2.0,15.091,48.727,44.455
3.0,12.965,56.478,46.696
4.0,14.365,45.826,35.652
5.0,14.668,42.682,31.955
6.0,14.678,41.174,39.87
7.0,13.691,49.435,42.826
8.0,10.8,66.957,27.913
9.0,10.138,73.381,31.476
10.0,11.894,59.889,18.611
11.0,13.33,53.2,17.6
12.0,12.926,61.261,32.435
13.0,12.913,65.13,43.522
14.0,12.861,66.609,34.522
15.0,13.896,48.609,39.609
16.0,15.1,30.818,42.0
17.0,14.63,38.609,37.261
18.0,13.44,41.8,34.0
19.0,13.505,52.182,32.591
20.0,13.145,55.818,26.409
21.0,13.68,52.35,37.2
22.0,14.37,52.522,42.87
23.0,14.391,56.0,44.957
24.0,14.145,57.0,38.6
25.0,14.295,57.238,28.524
26.0,14.957,57.957,33.652
27.0,15.135,57.391,39.826
28.0,16.07,52.957,36.913
1.0,16.291,54.087,49.391
2.0,14.613,58.13,52.826
3.0,15.296,40.739,41.391
4.0,16.052,28.217,32.565
5.0,16.157,37.609,38.391
6.0,15.552,46.0,37.348
7.0,12.557,63.913,41.174
8.0,14.039,56.87,37.913
9.0,16.25,45.636,31.545
10.0,16.738,41.19,31.952
11.0,18.17,30.87,27.0
12.0,15.522,54.304,38.217
13.0,17.139,45.043,33.957
14.0,15.543,51.826,40.957
15.0,16.061,41.783,32.739
16.0,16.296,35.522,32.913
17.0,16.636,31.318,29.727
18.0,16.695,29.318,22.136
19.0,17.957,25.435,24.391
20.0,17.296,33.087,40.478
21.0,14.99,53.476,53.905
22.0,15.543,50.087,35.13
23.0,15.352,46.087,36.783
24.0,17.113,21.609,24.043
25.0,17.426,19.043,23.391
26.0,17.63,38.217,39.652
27.0,17.848,41.261,40.826
28.0,17.173,39.182,40.045
29.0,16.152,45.826,39.13
30.0,12.104,66.87,34.957
31.0,12.277,45.591,26.455
1.0,15.604,31.826,23.826
2.0,16.278,42.565,30.87
3.0,16.943,43.217,28.391
4.0,15.63,50.087,39.957
5.0,14.691,62.913,37.565
6.0,13.443,64.0,38.429
7.0,16.039,37.609,30.783
8.0,16.665,33.435,29.957
9.0,15.983,39.739,33.783
10.0,13.81,57.35,38.65
11.0,13.7,65.231,36.692
12.0,14.626,53.913,22.826
13.0,15.909,43.391,27.826
14.0,15.859,36.727,25.455
15.0,14.565,47.87,36.217
16.0,15.422,46.087,41.435
17.0,17.3,34.739,44.261
18.0,17.804,33.043,36.652
19.0,16.745,31.909,41.455
20.0,16.009,42.696,39.261
21.0,17.37,44.0,41.174
22.0,17.039,51.304,28.0
23.0,16.252,60.435,37.0
24.0,15.378,63.87,36.0
25.0,14.936,61.182,33.364
26.0,16.548,54.522,46.043
27.0,16.209,50.391,41.174
28.0,15.764,61.591,41.136
29.0,16.561,52.435,47.435
30.0,14.717,56.217,37.913
1.0,15.287,54.913,24.565
2.0,15.438,55.952,31.429
3.0,15.874,56.478,30.957
4.0,16.27,60.696,34.87
5.0,14.532,69.818,23.545
6.0,13.416,71.579,19.0
7.0,13.018,69.364,26.727
8.0,11.674,81.435,23.304
9.0,14.639,50.478,24.696
10.0,14.865,44.174,27.565
11.0,15.43,52.522,33.826
12.0,16.239,55.261,31.087
13.0,17.059,52.045,28.045
14.0,17.035,43.087,37.783
15.0,17.404,44.217,33.391
16.0,18.0,45.864,32.727
17.0,18.343,40.571,33.095
18.0,19.13,38.609,32.174
19.0,18.109,47.227,32.455
20.0,17.79,53.1,26.85
21.0,15.952,55.522,30.652
22.0,16.678,53.435,33.0
23.0,17.563,45.368,37.263
24.0,18.061,40.565,35.087
25.0,17.226,45.391,33.217
26.0,17.357,35.217,28.783
27.0,18.417,25.478,24.478
28.0,19.843,27.043,27.391
29.0,21.2,18.696,28.391
30.0,21.565,17.0,34.217
31.0,21.174,15.348,32.13
2.0,16.948,52.087,40.435
3.0,16.07,55.957,32.609
4.0,16.474,45.696,27.043
5.0,17.652,44.095,44.429
6.0,18.113,50.783,59.261
7.0,17.478,55.826,46.217
8.0,16.035,60.783,32.826
9.0,15.387,67.174,27.826
10.0,16.396,61.826,24.87
11.0,14.033,72.667,26.5
12.0,13.887,78.696,26.304
13.0,13.138,85.0,13.857
14.0,12.959,87.5,18.636
15.0,13.468,83.682,19.545
16.0,15.235,74.55,21.9
17.0,15.069,73.25,12.438
18.0,13.224,85.667,17.286
19.0,15.808,66.917,15.833
20.0,15.688,55.176,20.588
21.0,14.627,67.455,21.273
22.0,14.087,72.435,16.435
23.0,11.82,79.2,5.0
24.0,13.419,70.048,17.19
25.0,13.606,73.765,30.059
26.0,13.309,78.273,21.636
27.0,14.768,67.955,21.955
28.0,14.835,70.95,18.9
29.0,13.859,70.545,28.5
30.0,14.5,64.87,27.391
1.0,15.491,59.522,31.826
2.0,15.057,64.957,40.696
3.0,14.175,68.1,31.5
4.0,14.883,65.913,30.696
5.0,14.804,61.261,30.609
6.0,13.1,68.19,24.19
7.0,14.622,65.722,19.722
8.0,13.471,77.095,16.19
9.0,13.391,67.773,30.591
10.0,13.126,73.421,19.316
11.0,12.995,75.81,20.476
12.0,13.983,66.174,33.087
13.0,13.527,70.045,36.364
14.0,13.374,75.913,16.087
15.0,13.909,70.609,47.957
16.0,14.97,66.391,51.043
17.0,14.287,70.391,31.652
18.0,14.982,61.773,29.091
19.0,15.935,55.13,30.391
20.0,14.764,66.136,26.909
21.0,15.609,56.043,20.217
22.0,16.009,57.174,29.826
23.0,17.843,45.565,31.174
24.0,17.29,49.762,31.619
25.0,16.636,45.045,25.864
26.0,15.922,57.565,30.87
27.0,14.652,63.565,25.739
28.0,14.268,67.5,19.0
29.0,15.996,57.826,21.478
30.0,15.836,55.773,23.136
31.0,14.678,64.217,21.261
1.0,15.518,60.318,14.864
2.0,14.009,70.043,16.652
3.0,13.323,75.727,15.864
4.0,12.319,82.095,14.0
5.0,13.067,80.857,11.238
6.0,13.65,79.2,14.65
7.0,13.815,69.1,24.2
8.0,14.205,66.545,26.227
9.0,13.6,72.789,27.474
10.0,13.479,76.105,17.053
11.0,13.576,76.048,22.429
12.0,12.744,81.222,16.833
13.0,13.44,71.6,21.7
14.0,14.017,69.826,24.609
15.0,14.143,74.696,27.174
16.0,15.089,64.333,28.444
17.0,13.85,68.136,23.136
18.0,14.286,68.636,18.636
19.0,15.989,65.0,16.278
20.0,14.495,70.579,23.211
21.0,13.333,76.952,17.571
22.0,13.85,73.682,17.864
24.0,13.896,72.696,23.217
25.0,14.87,69.826,23.522
26.0,14.33,70.0,18.55
27.0,14.135,72.304,19.652
28.0,13.226,78.211,16.105
29.0,13.483,77.217,19.261
30.0,14.43,73.45,21.75
7.0,14.123,74.136,31.864
8.0,14.339,70.217,29.478
9.0,14.922,66.13,24.478
10.0,15.674,68.522,27.043
11.0,14.578,73.174,26.348
12.0,14.586,77.429,26.071
13.0,13.891,82.783,18.957
14.0,14.483,75.478,23.304
15.0,14.145,71.818,22.409
16.0,13.522,75.696,27.087
17.0,13.987,72.957,26.913
18.0,14.004,73.348,35.391
19.0,15.036,69.727,33.545
20.0,17.276,60.647,32.588
21.0,15.959,67.955,23.545
22.0,14.952,72.957,19.609
23.0,13.95,75.455,16.364
24.0,14.352,71.304,23.652
25.0,14.322,75.0,22.391
26.0,14.135,74.087,24.957
27.0,13.655,73.5,22.05
28.0,13.715,74.3,23.55
29.0,13.88,73.8,26.4
30.0,14.305,69.286,19.143
1.0,14.009,68.045,20.182
2.0,13.418,70.273,19.273
3.0,13.516,75.053,16.579
4.0,13.37,76.304,16.13
5.0,14.126,68.652,20.478
6.0,13.764,72.955,26.318
7.0,13.459,76.545,24.773
8.0,13.695,72.682,21.636
9.0,15.35,64.045,15.318
10.0,15.086,75.0,31.952
11.0,14.783,76.435,28.435
12.0,14.835,75.13,24.609
13.0,14.668,73.864,19.136
14.0,15.467,69.619,11.048
15.0,14.995,69.909,21.864
16.0,14.25,74.318,21.091
17.0,12.032,81.318,14.909
18.0,10.65,88.25,4.0
23.0,14.762,57.625,30.062
24.0,15.048,58.217,25.87
25.0,15.964,61.0,37.864
26.0,14.967,65.111,31.667
27.0,12.787,75.522,24.261
28.0,12.513,74.261,12.565
29.0,12.559,76.727,17.773
30.0,13.65,72.364,22.0
31.0,13.895,70.476,26.095
1.0,13.367,71.762,23.286
2.0,9.88,88.0,16.0
3.0,12.257,76.087,10.391
4.0,10.848,87.087,19.783
5.0,13.645,65.545,13.545
6.0,15.017,63.522,35.565
7.0,15.873,62.227,36.682
8.0,15.95,45.0,28.227
9.0,15.265,51.739,30.217
10.0,13.643,68.217,30.13
11.0,14.33,64.609,32.217
12.0,14.074,60.522,28.783
13.0,12.017,68.87,26.087
14.0,5.713,91.522,22.174
15.0,9.018,70.091,23.455
16.0,11.85,53.278,31.889
17.0,12.432,54.636,33.864
18.0,12.135,52.391,45.174
19.0,13.526,37.913,27.391
20.0,13.782,47.273,37.955
21.0,13.652,54.652,41.217
22.0,14.665,50.913,37.0
23.0,15.374,49.304,50.348
24.0,15.512,52.118,40.353
25.0,15.614,45.273,26.636
26.0,12.426,66.174,39.739
27.0,12.813,54.0,42.261
28.0,12.15,63.5,21.8
29.0,11.322,73.826,13.087
30.0,13.124,72.765,14.647
1.0,14.814,57.227,15.636
2.0,14.329,35.286,17.048
4.0,13.296,61.522,52.043
5.0,11.491,77.261,33.957
6.0,12.139,69.913,29.348
7.0,13.813,58.957,23.348
8.0,14.004,52.391,17.043
9.0,13.343,62.348,32.652
10.0,11.861,72.043,47.609
11.0,10.865,70.304,69.957
12.0,11.553,62.211,37.842
