TMP,RH,PM10
13.883333333333333,83.95833333333333,21.38095238095238
13.120833333333332,77.66666666666667,21.7
12.175,92.375,12.318181818181818
14.6,63.41666666666666,16.818181818181817
14.758333333333333,61.04166666666666,24.70833333333333
14.058333333333332,65.70833333333333,23.869565217391305
14.825,61.41666666666666,32.43478260869565
15.254166666666668,52.29166666666666,29.65217391304348
14.858333333333334,50.708333333333336,29.695652173913043
10.33,80.9,37.875
,,33.666666666666664
,,32.30434782608695
,,24.63636363636364
,,13.31578947368421
,,23.818181818181817
,,30.33333333333333
,,25.894736842105264
,,24.75
,,29.666666666666668
,,25.80952380952381
,,30.19047619047619
,,34.541666666666664
,,40.95454545454545
18.070833333333333,68.5,46.79166666666666
17.054166666666667,71.16666666666667,37.0
15.413636363636364,77.04545454545455,26.428571428571427
14.308333333333332,87.66666666666667,18.272727272727277
15.639130434782608,82.6086956521739,23.863636363636363
13.758333333333333,91.41666666666669,17.454545454545453
11.570833333333333,94.25,12.521739130434783
12.795833333333334,73.83333333333333,23.541666666666668
14.191666666666668,69.75,29.666666666666668
14.745833333333332,82.79166666666667,11.826086956521738
15.783333333333331,78.79166666666667,15.047619047619047
17.241666666666667,69.0,29.782608695652176
17.849999999999998,68.95833333333333,30.818181818181817
17.925,75.0,19.70833333333333
17.766666666666666,74.33333333333333,23.40909090909091
17.958333333333332,72.83333333333333,31.043478260869566
14.016666666666667,85.33333333333333,27.428571428571427
15.066666666666668,72.5,19.0
16.858333333333334,71.29166666666667,30.52173913043478
17.325,67.25,31.727272727272727
16.3,62.125,25.70833333333333
13.583333333333334,80.5,21.956521739130437
14.866666666666667,75.75,22.43478260869565
16.008333333333333,71.70833333333333,29.25
15.320833333333333,77.95833333333333,27.08333333333333
15.05,74.04166666666667,23.94736842105263
12.541666666666666,89.0,20.105263157894736
8.229166666666666,94.875,8.65
12.583333333333334,73.70833333333333,28.791666666666668
14.770833333333334,73.375,33.8
16.808333333333334,64.41666666666667,19.291666666666668
18.341666666666665,60.458333333333336,23.272727272727277
17.229166666666668,66.95833333333333,29.73913043478261
14.933333333333332,81.58333333333333,27.782608695652176
15.941666666666668,64.20833333333333,26.571428571428573
15.7125,67.25,32.869565217391305
15.254166666666668,67.875,36.65217391304348
14.7,78.29166666666667,24.782608695652176
12.966666666666669,80.20833333333333,34.25
15.566666666666668,63.29166666666666,17.782608695652176
15.729166666666666,60.41666666666666,19.727272727272727
12.570833333333333,76.0,49.66666666666666
14.183333333333332,65.08333333333333,58.66666666666666
13.225,58.75,48.208333333333336
12.391666666666666,60.54166666666666,68.77272727272727
15.429166666666667,42.54166666666666,45.29166666666666
18.194117647058825,29.352941176470587,41.4375
,,
,,
,,
,,
,,
,,
,,
,,
8.5,83.0,
11.195833333333333,69.625,13.0
12.934782608695652,70.52173913043478,35.2
14.129166666666668,66.04166666666667,39.41666666666666
12.608333333333333,72.30434782608695,41.69565217391305
10.98,69.2,37.125
15.191666666666668,37.083333333333336,31.727272727272727
12.4875,51.75,47.79166666666666
14.4375,50.16666666666666,36.54166666666666
14.6625,51.375,40.43478260869565
14.120833333333332,58.625,16.608695652173914
14.2375,52.91666666666666,19.33333333333333
11.6625,74.20833333333333,40.91666666666666
9.675,78.08333333333333,77.79166666666667
8.983333333333333,82.91666666666667,73.08695652173913
10.05,77.81818181818181,29.772727272727277
8.645833333333334,87.83333333333333,38.708333333333336
10.416666666666666,72.04166666666667,29.83333333333333
11.975,64.29166666666667,12.173913043478262
12.870833333333335,65.33333333333333,24.875
10.991666666666667,77.95833333333333,53.66666666666666
10.620833333333334,70.83333333333333,73.875
9.1625,77.375,32.083333333333336
7.35,80.625,26.954545454545453
11.0375,53.0,20.08333333333333
12.404166666666669,52.958333333333336,25.625
8.389473684210527,73.27777777777777,35.27272727272727
8.091666666666667,73.25,61.31818181818182
9.991666666666667,66.20833333333333,41.083333333333336
11.204166666666666,50.04166666666666,25.70833333333333
12.695833333333333,58.41666666666666,22.33333333333333
11.395833333333334,64.79166666666667,29.20833333333333
12.770833333333334,54.29166666666666,22.5
12.143478260869566,63.78260869565217,32.5
10.904166666666669,67.58333333333333,37.375
7.7625,60.125,37.458333333333336
8.716666666666667,63.625,55.583333333333336
9.258333333333333,46.75,37.583333333333336
9.0375,44.04166666666666,45.21739130434783
9.995833333333334,45.91666666666666,41.29166666666666
12.045833333333334,44.25,53.66666666666666
10.4375,48.708333333333336,41.25
10.779166666666669,54.958333333333336,73.0
13.322727272727274,45.90909090909091,61.68181818181818
11.854166666666666,56.375,46.54166666666666
13.4,49.54166666666666,46.125
13.829166666666666,49.958333333333336,36.375
14.741666666666667,53.0,38.625
14.716666666666669,51.0,35.708333333333336
12.536363636363635,46.86363636363637,33.04545454545455
12.7875,36.125,31.58333333333333
14.075,37.29166666666666,48.375
15.141666666666666,38.875,39.375
15.279166666666669,43.16666666666666,43.869565217391305
14.654166666666669,44.083333333333336,38.91666666666666
15.1875,42.29166666666666,36.5
14.925,46.375,46.91666666666666
13.854166666666666,57.16666666666666,56.0
13.416666666666666,58.958333333333336,43.625
13.99047619047619,48.57142857142857,41.19047619047619
14.641666666666666,30.041666666666668,25.0
14.975,34.458333333333336,38.54166666666666
13.0,48.54166666666666,36.41666666666666
14.104166666666666,46.583333333333336,32.375
14.258333333333333,39.375,43.083333333333336
14.845833333333331,41.41666666666666,45.125
14.233333333333334,28.33333333333333,30.791666666666668
14.675,22.25,24.043478260869566
15.183333333333332,28.375,35.875
15.354166666666666,27.95833333333333,48.31818181818182
15.833333333333334,30.70833333333333,39.54166666666666
16.004545454545454,47.27272727272727,55.22727272727273
14.583333333333334,52.833333333333336,57.79166666666666
14.6875,51.708333333333336,48.25
15.120833333333332,51.375,45.083333333333336
15.5375,50.583333333333336,49.54166666666666
16.150000000000002,50.0,52.125
15.8125,52.875,46.80952380952381
15.595833333333331,48.29166666666666,37.208333333333336
15.9125,38.583333333333336,32.041666666666664
16.530434782608694,40.869565217391305,45.95454545454545
15.5125,48.083333333333336,28.125
14.979166666666666,54.333333333333336,40.54166666666666
13.6375,58.54166666666666,33.041666666666664
14.295833333333334,40.583333333333336,26.70833333333333
14.470833333333331,35.625,32.75
14.370833333333335,45.375,29.916666666666668
14.908333333333331,41.54166666666666,22.33333333333333
13.5125,53.91666666666666,15.869565217391305
13.783333333333331,50.333333333333336,18.17391304347826
14.816666666666668,38.083333333333336,24.75
15.775,38.5,50.66666666666666
14.4625,56.833333333333336,42.04166666666666
16.45,43.68181818181818,34.95454545454545
16.891666666666666,40.75,36.0
16.8625,28.541666666666668,30.39130434782609
14.008333333333333,40.875,34.25
14.441666666666668,43.958333333333336,33.875
17.791666666666668,47.04166666666666,30.47058823529412
16.183333333333334,58.16666666666666,59.0
18.058333333333334,50.79166666666666,43.0
18.883333333333333,40.79166666666666,39.80952380952381
19.17083333333333,37.333333333333336,22.928571428571427
18.85833333333333,29.625,54.5
15.263157894736842,54.36842105263158,40.142857142857146
15.954166666666666,57.41666666666666,36.78260869565217
16.429166666666667,45.583333333333336,37.23809523809524
18.3625,36.79166666666666,33.958333333333336
15.754166666666668,58.16666666666666,48.333333333333336
11.56315789473684,77.26315789473684,29.36842105263158
16.712500000000002,48.0,38.34782608695652
15.9875,52.75,39.16666666666666
16.087500000000002,50.875,38.583333333333336
17.308333333333334,46.29166666666666,33.666666666666664
18.291666666666668,38.583333333333336,40.75
18.05,44.208333333333336,41.583333333333336
17.7375,34.083333333333336,38.958333333333336
17.8875,25.58333333333333,28.541666666666668
13.441666666666668,50.375,47.25
13.625,34.875,43.91666666666666
16.079166666666666,29.75,55.73913043478261
17.787499999999998,24.125,45.130434782608695
18.8,23.125,44.5
19.625,39.16666666666666,48.583333333333336
18.691666666666663,43.66666666666666,37.333333333333336
13.416666666666666,73.375,36.78947368421053
14.375,67.41666666666667,
15.65,54.5,
14.204166666666666,67.41666666666667,
15.758333333333333,58.333333333333336,
17.104166666666668,49.875,
,,
,,
,,
,,22.5
,,29.47826086956522
,,31.0
,,23.33333333333333
,,22.565217391304348
,,38.888888888888886
15.908333333333331,63.75,49.5
16.3,55.095238095238095,35.15
16.791666666666668,46.083333333333336,30.916666666666668
12.468421052631578,77.3157894736842,39.0
14.841666666666669,67.45833333333333,28.75
16.176470588235293,36.94117647058823,29.217391304347824
17.34705882352941,57.35294117647059,35.17391304347826
14.070833333333333,75.125,
12.395833333333334,78.33333333333333,
17.183333333333334,57.54166666666666,
16.354166666666668,70.125,
17.183333333333334,65.33333333333333,
16.745833333333334,65.83333333333333,
16.395833333333332,65.66666666666667,
14.029166666666669,75.625,
11.422727272727274,71.5909090909091,
13.608333333333334,50.16666666666666,
15.491666666666667,33.875,
16.537499999999998,26.83333333333333,
16.891666666666666,27.25,
17.375,33.875,
16.016666666666666,55.54545454545455,
15.979166666666666,66.29166666666667,
13.966666666666669,80.45833333333333,
14.808333333333332,75.95833333333333,
15.4875,73.125,
14.741666666666667,78.25,32.0
13.363636363636363,87.0,28.142857142857142
13.9625,79.625,19.916666666666668
15.858333333333334,60.125,21.916666666666668
14.554166666666667,79.04166666666667,25.33333333333333
13.290476190476191,88.28571428571429,17.761904761904763
14.45,67.33333333333333,16.666666666666668
14.291666666666666,68.58333333333333,22.70833333333333
14.566666666666668,71.625,24.666666666666668
15.0,74.8695652173913,15.173913043478262
15.404166666666669,78.125,16.5
14.633333333333333,82.79166666666667,13.608695652173912
14.929166666666667,83.16666666666667,11.5
14.920833333333334,83.45833333333333,17.956521739130434
16.791666666666668,71.70833333333333,19.08333333333333
16.837500000000002,70.70833333333333,27.130434782608692
15.625,74.25,23.08333333333333
17.570833333333333,67.54166666666667,30.791666666666668
17.770833333333332,57.66666666666666,37.5
18.383333333333333,57.04166666666666,35.75
18.854166666666668,48.91666666666666,26.956521739130437
17.270833333333332,55.54166666666666,29.916666666666668
15.7125,77.54166666666667,20.43478260869565
15.041666666666666,79.41666666666667,19.59090909090909
15.25,76.79166666666667,24.217391304347824
13.213636363636365,85.9090909090909,21.1
15.5,78.625,22.166666666666668
16.345833333333335,70.58333333333333,24.58333333333333
14.533333333333331,84.58333333333333,24.363636363636363
14.491666666666667,84.54166666666667,17.526315789473685
13.6375,90.875,14.875
13.654166666666669,89.41666666666667,13.608695652173912
13.9875,85.58333333333333,15.904761904761903
15.766666666666666,71.08333333333333,12.875
13.716666666666669,81.70833333333333,16.666666666666668
11.858333333333334,93.66666666666669,12.61904761904762
13.404166666666669,82.875,16.458333333333332
14.575,78.45833333333333,26.041666666666668
13.995833333333332,81.41666666666667,25.70833333333333
12.6875,89.41666666666667,14.521739130434783
13.2875,83.83333333333333,14.291666666666666
12.629166666666668,86.5,15.857142857142858
12.670833333333334,87.33333333333333,20.714285714285715
14.0875,76.75,22.08695652173913
14.154166666666669,77.16666666666667,24.347826086956523
13.854166666666666,80.25,22.043478260869566
14.958333333333334,73.70833333333333,27.5
15.175,68.41666666666667,24.217391304347824
14.3625,71.20833333333333,17.714285714285715
13.925,76.0,24.08695652173913
14.0375,79.70833333333333,23.761904761904763
13.416666666666666,85.16666666666667,16.5
14.045833333333334,82.20833333333333,21.13636363636364
13.516666666666666,82.45833333333333,21.476190476190474
16.604166666666668,59.04166666666666,15.35
16.474999999999998,57.75,14.125
17.09130434782609,54.65217391304348,23.904761904761905
15.958333333333334,63.333333333333336,25.25
13.041666666666666,80.04166666666667,19.0
13.0625,77.20833333333333,18.125
14.9625,71.04166666666667,26.83333333333333
16.2375,63.125,27.45833333333333
15.945833333333333,70.625,25.916666666666668
14.008333333333333,75.08333333333333,27.47826086956522
14.75,73.16666666666667,24.791666666666668
14.954166666666666,76.91666666666667,20.869565217391305
16.125,67.625,33.91304347826087
17.64,55.1,35.375
19.186666666666667,45.13333333333333,28.0
16.2375,56.833333333333336,25.20833333333333
14.933333333333332,72.58333333333333,26.33333333333333
14.6125,74.20833333333333,24.375
14.408333333333331,69.79166666666667,20.70833333333333
14.7125,77.70833333333333,19.43478260869565
13.458333333333334,75.58333333333333,15.08695652173913
15.2125,68.5,23.0
16.170833333333334,70.5,20.95833333333333
14.116666666666667,77.08333333333333,16.681818181818183
13.6125,86.54166666666667,14.0
13.633333333333333,81.5,17.904761904761905
13.991666666666667,74.91666666666667,17.291666666666668
14.85,73.54545454545455,24.666666666666668
15.995833333333332,67.41666666666667,18.39130434782609
15.791666666666666,70.04166666666667,22.916666666666668
12.858333333333334,83.79166666666667,21.0
12.933333333333332,82.79166666666667,18.30434782608696
14.708333333333334,70.08333333333333,21.75
14.325,73.70833333333333,39.34782608695652
14.304166666666667,69.83333333333333,36.16666666666666
13.991666666666667,77.04166666666667,23.875
13.966666666666669,77.625,15.708333333333334
15.75,67.45833333333333,26.772727272727277
16.045833333333334,63.41666666666666,25.727272727272727
16.8125,61.41666666666666,
16.833333333333332,58.125,
17.033333333333335,61.29166666666666,
15.079166666666666,77.20833333333333,
15.283333333333337,81.61111111111111,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
16.054166666666667,70.54166666666667,
15.329166666666666,79.16666666666667,
14.283333333333331,83.83333333333333,
13.1375,89.125,
14.241666666666667,78.83333333333333,
14.616666666666667,75.16666666666667,
14.4875,64.625,
14.025,59.125,
14.566666666666668,74.45833333333333,
13.425,78.5,
13.783333333333331,75.66666666666667,
13.3625,77.83333333333333,
15.679166666666667,63.0,
12.1,83.45833333333333,
12.591666666666669,73.91666666666667,
14.179166666666667,73.83333333333333,
14.841666666666669,76.79166666666667,
12.475,93.04166666666669,
12.433333333333332,90.54166666666669,
12.745833333333332,89.5,
13.083333333333334,81.95833333333333,
13.945833333333333,78.375,
13.541666666666666,75.45833333333333,
13.208333333333334,74.08333333333333,
12.441666666666668,72.91666666666667,
12.633333333333333,62.333333333333336,
14.595833333333331,51.54166666666666,
15.704166666666666,44.375,
14.620833333333332,35.458333333333336,
12.779166666666669,59.958333333333336,
10.820833333333333,68.5,
10.475,71.79166666666667,
12.375,68.04166666666667,
13.858333333333333,63.41666666666666,
14.375,53.208333333333336,
15.7375,49.875,
16.229166666666668,59.125,
15.033333333333331,67.29166666666667,
14.7125,70.83333333333333,
10.0625,80.75,
13.333333333333334,68.79166666666667,
13.8125,72.5,
14.245833333333332,70.70833333333333,
13.0625,72.66666666666667,
12.9625,74.625,
14.125,70.20833333333333,
15.0125,63.583333333333336,
14.166666666666666,56.625,
13.677272727272726,65.72727272727273,
12.3375,73.45833333333333,
11.520833333333334,80.16666666666667,
12.529166666666669,73.45833333333333,
14.35,68.66666666666667,
15.141666666666666,58.958333333333336,
15.079166666666666,54.16666666666666,
14.229166666666666,56.25,
11.083333333333334,26.416666666666668,
9.554166666666667,20.33333333333333,
10.108333333333333,45.208333333333336,
12.833333333333334,53.29166666666666,
14.091666666666669,47.79166666666666,
13.591666666666669,48.375,
11.045833333333334,60.208333333333336,
12.2,48.0,
11.733333333333334,59.833333333333336,
13.725,48.79166666666666,
12.75,58.333333333333336,
10.945833333333333,64.95833333333333,
9.845833333333331,67.91666666666667,
10.35,68.375,
10.866666666666667,68.41666666666667,
10.4875,67.375,
10.916666666666666,71.83333333333333,
12.3875,72.29166666666667,
12.504166666666668,67.33333333333333,
13.179166666666667,62.125,
12.195833333333333,69.66666666666667,
12.6125,69.79166666666667,
14.041666666666666,63.125,
15.191666666666665,50.875,
14.3875,52.333333333333336,
13.845833333333331,38.583333333333336,
12.691666666666668,47.125,
11.3875,55.5,
8.020833333333334,90.20833333333331,
9.05,78.625,
12.3125,65.45833333333333,
13.629166666666668,60.125,
13.295833333333334,61.708333333333336,
14.05,55.91666666666666,
15.354166666666666,52.875,
13.808333333333332,60.16666666666666,
12.35,59.958333333333336,
12.695833333333333,51.79166666666666,
12.091666666666669,55.66666666666666,
10.891666666666666,67.20833333333333,
6.575,80.41666666666667,
8.679166666666667,78.75,
10.291666666666666,73.33333333333333,
7.629166666666666,77.66666666666667,
9.741666666666667,66.70833333333333,
10.754166666666668,64.625,
11.833333333333334,54.583333333333336,
12.654166666666669,54.208333333333336,
12.9,47.375,
13.091666666666669,50.958333333333336,
13.220833333333331,53.625,
13.4625,52.41666666666666,
13.3,53.583333333333336,
12.241666666666667,57.625,
12.916666666666666,56.91666666666666,
13.604166666666666,54.375,
14.133333333333333,58.708333333333336,
13.983333333333334,55.16666666666666,
13.4,54.25,
13.458333333333334,54.5,
12.95,60.458333333333336,
12.833333333333334,56.5,
13.829166666666667,46.16666666666666,
13.208333333333334,47.41666666666666,
12.733333333333334,43.458333333333336,
10.666666666666666,50.66666666666666,
12.075,42.708333333333336,
12.154166666666669,47.25,
11.654166666666669,50.583333333333336,
11.145833333333334,58.458333333333336,
13.045833333333334,50.458333333333336,
11.595833333333331,55.708333333333336,
10.5625,55.5,
12.220833333333331,28.75,
13.8125,26.08333333333333,
12.070833333333333,28.70833333333333,
11.679166666666667,37.91666666666666,
11.129166666666668,53.125,
8.775,74.79166666666667,22.45833333333333
8.516666666666667,79.54166666666667,47.458333333333336
9.0125,74.66666666666667,55.54166666666666
12.7125,57.04166666666666,34.52173913043478
14.066666666666668,54.91666666666666,21.33333333333333
14.304166666666667,49.91666666666666,21.08333333333333
15.5,51.958333333333336,40.375
15.0625,52.0,45.875
15.066666666666668,58.208333333333336,35.166666666666664
16.170833333333334,55.208333333333336,36.5
16.791666666666668,44.958333333333336,38.29166666666666
17.0625,28.25,43.0
16.666666666666668,37.208333333333336,50.458333333333336
15.9625,50.75,41.75
15.379166666666668,45.875,35.708333333333336
